أنا أحب Armand Assante وملخص شركة الكابل الخاص بي بدا ممتعًا لذا شاهدته مرتين بالفعل وربما سأفعل ذلك مرة أخرى. ,1
أعتقد أن كاتب السيناريو قام بعمل جيد في ربط الأطراف السائبة. ,1
درجتي البالغة 8/10 هي في الغالب للحبكة. ,1
لن أقول المزيد - أنا لا أحب المفسدين لذا لا أريد أن أكون واحدًا ولكني أعتقد أن هذا الفيلم يستحق وقتك.,1
واو يا له من فيلم سيء. ,0
غير مخيفة على الأقل وبالكاد يمكن فهمها.,0
الحبكة لا تتماسك على الإطلاق والتمثيل مروع للغاية.,0
ليست جيدة حتى لقيمة المخيم! ,0
لم أكن أتوقع مواد أوسكار ولكن هذا؟ ,0
يجب أن يكون لديك معدل ذكاء الرخويات الغبية بشكل خاص حتى لا ترى ذلك قادمًا. ,0
هذا الفيلم (وأنا أستخدم هذه الكلمة بشكل فضفاض) هو إهانة للجمهور الذي يذهب للفيلم. ,0
إذا كان الشخص المعني فقط يعرف كيف يربط السرد معًا! ,0
يحصل هذا على 1 من 10 لأنه لا يوجد شيء أقل. ,0
هذا واحد لم يكن لدي لكني شاهدته مؤخرًا على قناة Fox Movie وشعرت بخيبة أمل كبيرة. ,0
أعلم أنه كان لاعبًا متعاقدًا مع سيطرة قليلة على نصوصه ولكن التمثيل كان سيئًا مثل السيناريو.,0
كان فيكتور ماكلاجلين سيئًا وكان بريان دونليفي تقريبًا يتعذر التعرف عليه.,0
بالنظر إلى العلاقات خارج الشاشة بين تايلور وستانويك ، كان من المدهش أن يكون هناك القليل من الكيمياء الموجودة على الشاشة بين الاثنين. ,0
لكن فرضية الفيلم كانت سخيفة للغاية: أن رئيس الولايات المتحدة ,0
كانت مشاهد طابور الإعدام ثابتة تمامًا. ,0
الشيء الوحيد الأسوأ من تمثيل تايلور هو غناء ستانويك.,0
مهما كان المنتج الذي سيذهب إليه فقد فاته تمامًا. ,0
لقد تأثرت بشدة بالشخصية التي لعبها. ,1
عرفت عندما شاهدت الفيلم أن المزيد من الأشياء الرائعة ستأتي من هذا الممثل الموهوب. ,1
فيلم سطو رخيص وغير مبتهج مع توصيف ضعيف للكثير من التعبيرات الرواقية (فكر في Chow Yun Fat في A Better Tomorrow) وبعض العبارات المبتذلة التي تم إلقاؤها في مصنع مهجور جاهز لعدد قليل من لفات الجودو الطائرة سيئة التنفيذ مثل John Woo. ,1
حتى الخفافيش تبدو فظيعة. ,0
لا تبدو في أي وقت من مراحل الإجراءات مثل أمريكا عن بعد. ,1
الحبكة كما هي مشتقة ويمكن التنبؤ بها لدرجة أن النهاية تشبه القتل الرحيم. ,0
الحوار الفظيع والإفراط في التصرف اليائس من قبل كل من يُطلق عليه الرصاص هو إهدار حقيقي للمكان والوقت. ,0
كنت منزعجًا جدًا من مدى سوء هذا الفيلم ولكني لم أشعر بالخوف على الإطلاق. ,0
يتكون الحوار من أشياء لا معنى لها.,0
يتم إهدار حوالي 30 دقيقة من اللقطات لإظهار الممثلين المسنين المتوسطين بشكل محرج وهم يثرثرون رطانة زائفة زائفة مبتذلة بما يكفي لجعل أحمر الخدود في سن المراهقة قوطيًا دائمًا تقريبًا باللغة الإنجليزية القديمة وأحيانًا باللاتينية التي قد تكون أو لا تكون كلمات مختلقة.
الإخراج قذر في أحسن الأحوال. ,0
الكتابة المبتذلة بالتأكيد لكنها ازدادت سوءًا بسبب الإخراج السيئ. ,0
بالطبع التمثيل بلاه.,0
التمثيل من قبل طاقم الممثلين بأكمله يمكن وضعه على نطاق واسع ومتوازن بشكل مثالي بين الإفراط في التمثيل وعدم التمرين. ,0
وأخيرًا بعد كل ذلك وصلنا إلى نهاية كانت ستكون رائعة لو تم التعامل معها من قبل أشخاص أكفاء وليس جيري فالويل. ,1
لقد أحببت هذا الفيلم ، لقد كان تصويرًا رائعًا لعائلة لديها نصيبها من الصعود والهبوط ، لكنهم في النهاية كانوا يعرفون ذلك الحب الخاص الذي كان لديهم لبعضهم البعض.,1
لقد شاهدت العديد من الأفلام من بطولة جاكلين سميث ولكن يا إلهي كان هذا أحد أفضل أفلامها على الرغم من أنه ظهر قبل 12 عامًا. ,1
احتوى هذا الفيلم على طاقم من جميع النجوم وأكثر ما أحببته هو أنه فتح عيني لرؤية ممثلين آخرين لم أرهم من قبل.,1
كان هذا الفيلم طويلًا نوعًا ما لكنني استمتعت بكل دقيقة فيه. ,1
بشكل عام ، صنفت هذا الفيلم على أنه 10 من مقياس 1-10 ,1
لا يبث Lifetime بما فيه الكفاية ، لذا إذا كان أي شخص يعرف المتجر الذي يبيعه ، فأخبرني لأن هذا أمر لا بد منه. ,1
أتذكر بشكل خاص أن حواسي تتعرض للهجوم من خلال حبال الموسيقى الشديدة التي من شأنها أن تنفجر مع القليل من التحذير وحتى أقل من المعنى. ,0
إنه مجرد نوع من سرطان عنق الرحم يتم فحصه في فترة ما بعد الظهر لمعاقبة العاطلين عن العمل لعدم وجود وظائف. ,0
مختلف تمامًا مع الكثير من الكوميديا السوداء والقصيرة ، هذا فيلم لا يمكن للقليل مشاهدته ولكن سيتذكره أولئك الذين سيتذكرونه.,1
هذا الفيلم يخلق عالمه الخاص وهو مذهل من كل النواحي.,1
لكن هذا الفيلم وصلني حقًا. ,1
انظر اليه. ,1
آمل حقًا أن ينتج الفريق الذي يقف وراء هذا الفيلم المزيد من الأفلام وأن يستمروا في القيام بذلك بأسلوبهم الغريب نوعًا ما.,1
لقد نسيت: The Casting هنا أنا رائع مع Trond Fausa AurvÃ g كونه مثاليًا في دور الرجل المرهق الذي لا يفهم أين هو ما يفعله ولماذا.,1
هذا الفيلم تعليق جيد وروح الدعابة على الحياة عام 2006. ,1
لقد وجدت هذه الحركة جميلة ممتعة ورائعة. ,1
في البداية لفتتني المواقع المحلية في الفيلم الذي تم تصويره هنا في بوفالو. ,1
لاحقًا وجدت نفسي تائهًا في قوة الفيلم. ,1
صفق الجمهور كله في ختام الفيلم. ,1
غادرت المسرح مع ذرة في خطوتي الفرح في قلبي والأمل للجنس البشري. ,1
يتميز Duris بمظهر صحي ويعطي أداءً جيدًا. ,1
يلعب بقية الممثلين بشكل جيد أيضًا. ,1
تصوير سينمائي جدير بالملاحظة بما في ذلك مناظر رائعة لبرشلونة وأبراجها الشهيرة Gaudi. ,1
بعد حوالي عشر دقائق من هذا الفيلم بدأت أفكر مليًا. ,1
في منتصف الطريق تقريبًا من خلال هذا الفيلم بدأت أكرهه. ,1
بحلول الوقت الذي انتهى فيه الفيلم لم أكرهه فقط بل كرهته. ,0
ما يفتقر إليه هذا الفيلم هو سيناريو مقنع.,0
يبدو السيناريو كما لو أنه تم كتابة مسودة أولية فقط وبدأ التصوير قبل اكتمال النص النهائي. ,0
تحدث الأشياء الشخصيات تغيرت الشخصيات في الحبكة ، تحدث تقلبات الحبكة بدون سبب حقيقي بخلاف أن البرنامج النصي يستدعي ذلك. ,0
طاقم الممثلين جيد ,1
لذلك فإن الأمر يستحق المراجعة. ,1
ربما يكون هذا هو العرض الأكثر إزعاجًا الذي رأيته في حياتي كلها.,0
إنه أكثر العروض المزعجة والغباء التي رأيتها على الإطلاق. ,0
كل ما يتعلق به سيء فقط. ,0
لم أستطع أن أفهم أي نوع من الأغبياء قد يتسبب في هذه الفوضى في المقام الأول ناهيك عن عدة مواسم. ,0
النص سيء للغاية - فهو يحتوي على كل من الدعابة اللطيفة والمزحة غير الأخلاقية التي تراها عادةً في فيلم R أو NC-17 المصنف. ,0
إن عملية التمثيل أيضًا مروعة لأن كل ما تراه هو حقًا فترة BAD Actors. ,0
الكلمة الأخيرة: هذا العرض هو عذاب حقيقي !!,0
إنه يبعد زليون مرة عن الواقع. ,0
إن مشاهدة الغسالة وهي تدور حولها لن تؤذي عينيك مثل هذا العرض. ,0
التصنيف: 0/10 (الدرجة: Z) ملاحظة: العرض سيء جدًا لدرجة أن والدة الممثلين أخرجت ابنتها من العرض. ,0
20 th Century Fox's ROAD HOUSE 1948) ليس فقط نويرًا سخيفًا ولكنه تجويف غير معقول للفيلم. ,1
مليئة بشخصيات الكرتون غير المقنعة ، كتبها بلطف إدوارد شودوروف الذي أنتج أيضًا وأخرجه بشكل مفاجئ جان نيغوليسكو الذي يتوقع المرء منه المزيد. ,0
من هنا فصاعدًا ، تتحول شخصية Widmark إلى شخصية كوميدية عن غير قصد! ,0
إن خسارته لكراته في وقت مبكر جدًا من الإجراءات أمر غير معقول وغير مقنع تمامًا. ,0
وإذا لم يكن ذلك كافيًا لفوضى الفيلم - فالصورة مشوبة أيضًا بالاستخدام المستمر لمجموعات الاستوديو والأماكن الخارجية الداخلية.,1
كل ما دفع إلى مثل هذا الفيلم الوثائقي هو خارج عنواني! ,0
(مفسدون خطيرون) كان هذا الفيلم بمثابة خيبة أمل كبيرة. ,1
هناك الكثير من المشاكل لا أعرف من أين أبدأ.,0
كان طاقم الممثلين رائعًا. ,1
يقدم ستيف مارتن أداءً مضحكًا حقًا لرجل أبيض متوتر في منتصف العمر من الطبقة العليا. ,1
أضف بيتي وايت وجين سمارت ولديك فريق عمل رائع - لقد لعب الجميع أدوارهم جيدًا.,1
لكن الفيلم يرتكب الكثير من الأخطاء الجسيمة.,0
بادئ ذي بدء ، هناك ما يكفي من الصور النمطية والنكات العنصرية لإهانة الجميع.,0
الفيلم مليء بالافتراءات العنصرية الصريحة تجاه أعضاء فريق العمل الأسود وفي المقابل يصور البيض على أنهم بلهاء وأثداء. ,0
إذا وضعنا بطاقة السباق جانباً فلنلقي نظرة على الخلل الرئيسي في الفيلم: إنهم يدمرون شخصية لطيفة.,0
لا توجد مؤامرة حقيقية. ,0
لن أشاهد هذا الفيلم مرة أخرى مجانًا.,0
يعتبر قارب البخار ويلي فيلمًا مهمًا بشكل مثير للدهشة لتاريخ السينما لدينا. ,1
من المحتمل أن يكون هذا الظهور الثاني لميكي ماوس (بعد فيلم PLANE CRAZY الصامت في وقت سابق من ذلك العام) هو أشهر أفلامه - غالبًا لأنه كان رائداً للغاية. ,1
بينما لم تسمع بعد ميكي يتحدث ، هناك الكثير من المؤثرات الصوتية والموسيقى في جميع أنحاء الفيلم - وهو أمر نعتبره أمرًا مفروغًا منه الآن ولكنه كان حشدًا كبيرًا من الجماهير في عام 1928. ,1
لكن بعد رؤية الفيلم القصير مرة أخرى بعد حوالي 25 عامًا ، شعرت بالدهشة من مدى خلود الفيلم في الواقع. ,1
إنه لأمر رائع أن ترى ميكي يلعب مع تركيا في القشة بطريقة خيالية للغاية (وإن كانت قاسية في بعض الأحيان). ,1
ذكي وحقيقي يسعد الجماهير - لا يزال هذا الفيلم يُصنف ضمن أفضل أفلام ميكي حتى بعد 80 عامًا رائعًا. ,1
القطبية الثنائية من السفاح الذي لا يرحم (دقيقة واحدة قاتل لا يرحم في الدقيقة التالية لإعلان حفاضات Luv) غير مقنع تمامًا. ,0
أشعر بخيبة أمل شديدة لأن هذا الفيلم سيحصل على العديد من الجوائز والأوسمة خاصةً عندما يكون هناك المزيد من الأعمال السينمائية التي تستحقها.,0
الجسد والروح الأصليان (1947) تحفة فنية. ,1
جون جارفيلد آن يقدس ليلي بلمر وليام كونراد كندا لي ... وصوره أحد أعظم المصورين السينمائيين لتزين الشاشة .. جيمس وونغ هاو ,1
لا أعتقد أن هناك أي صفات تعويضية في هذا الإصدار الجديد. ,0
قد يكون هذا هو الفيلم السيئ الوحيد الذي صنعه على الإطلاق. ,0
سيء جدًا ... حسنًا ... إنه فقط سيء. ,0
هذا الفيلم هو مثال قوي لمؤامرة سيئة وفكرة سيئة للغاية على طول الطريق. ,0
إنه لأمر مخز أن نرى ممثلين جيدين مثل طومرسون وجيمس يكسبون عيشهم في فوضى كهذه. ,0
اعتقدت أنه كان سيئا. ,0
كلا الفيلمين فظيعان ولكن يرجع الفضل في ذلك إلى نسخة عام 1986 كان من الممكن مشاهدتهما.,0
لنبدأ بكل المشاكل - التمثيل خاصة من الأستاذ الرئيسي كان سيئًا للغاية. ,0
السيناريو عبارة عن فوضى كبيرة معيبة. ,0
أفضل مثال على مدى غباء الكتابة عندما يثبت أنه يمكنك إعادة طلاب الزومبي إلى بشر عن طريق إزالة قلادة تحتوي على قطعة من النيزك. ,0
من الواضح أن المخرج بول ماثيوز الذي كتب / أخرج فيلم الوحش الضعيف عام 1995 Grim لا يعرف بوضوح كيف يسير أفلامه.,0
الفيلم ممل بشكل رهيب في بعض الأماكن. ,0
الإضاءة مروعة. ,0
الفيلم يبدو رخيصًا ولطيفًا. ,0
أحد أكثر الجوانب المخيبة للآمال هو عدم وجود دماء ملحوظة. ,0
هذه الاتفاقية لم تنجح أبدًا في الماضي وبالتأكيد لا تعمل هنا. ,0
كانت التأثيرات المرئية رهيبة. ,0
بدا تسلسل فتح CG في الفضاء وكأنه كان من الممكن إنشاؤه على Microsoft Slideshow من أجل الله! ,0
انفجار صهاريج الغاز في النهاية كان مروعًا. ,0
حسنًا ، أحب أن أعتبر نفسي ناقدًا عادلًا ، لذا سأمنح الفضل في استحقاق الائتمان - كانت تأثيرات المخلوقات رائعة حقًا. ,1
يجب أن أحب تلك اللقطات المقربة للأسنان اللزجة التي يسيل لعابها! ,1
لتلخيص الفيلم Breeders هو فيلم رعب رهيب تم إنتاجه بثمن بخس ويجب تجنبه مثل فيروس إيبولا. ,0
غير مستحسن. ,0
إنه لا يطاق تقريبًا لمشاهدته على الشاشة ، فهو يمتلك القليل من الكاريزما أو معدومًا والتوقيت الكوميدي الرهيب. ,0
بصرف النظر عن هذا الفيلم الرهيب ، يحتوي هذا الفيلم على الكثير من الديون الأخرى. ,1
أتفهم أنه من المفترض أن تكون كوميديا فشار رخيصة ولكن هذا لا يعني أنها يجب أن تهين ذكاءنا تمامًا وأن تكون كتابتها مبتذلة بشكل لا يصدق لدرجة أنها تحد من الهجوم.,0
تُهدر موهبة لويس بلاك الكبيرة هنا أيضًا لأنه في أشد حالاته إثارة عندما يكون غير مقيد والذي لن يسمح به تصنيف PG-13 بالتأكيد. ,0
كانت النقطة المضيئة الوحيدة في الفيلم هي Jonah Hill (الذي سيبدو غير معروف تقريبًا لمحبي Superbad الأخير بسبب مقدار الوزن الذي فقده في هذه الفترة). ,1
مع أصالة ونضارة الفيلم الأول ، لم يكن أمام هذا الإصدار الجديد الكثير لتقدمه. ,0
من الواضح أن الميزانية كانت محدودة للغاية. ,0
وقد انعكس هذا ليس فقط في فريق التمثيل ولكن أيضًا في النص دون المستوى الذي اقترض الكثير من الكلاسيكية السابقة. ,0
ومع ذلك ، لم يكن هناك عمل لائق أو موقع عمل لائق لتحقيق التوازن بين الأشياء. ,0
كان Filmiing أقل توسعا. ,0
لقد فشلت في نقل الاكتساح الواسع للمناظر الطبيعية التي كانت جزءًا كبيرًا من الأصل. ,0
عمومًا؛ انها فقط تفتقر إلى الخيال. ,0
غير مستحسن. ,0
هل من الممكن أن يصبح الفيلم أسوأ من هذا؟ ,0
لا توجد قطعة أرض هنا لمواصلة المضي قدمًا في المقام الأول. ,0
حتى عندما تظهر النساء أخيرًا ، لا توجد علامة على التحسن ؛ أكثر الأشياء المتوقعة تحدث وبحلول الوقت الذي ينتهي فيه الفيلم قد تكون نائمًا.,0
احذر: هذا ليس فيلم عبادة تافه ، هذا فيلم سلة المهملات! ,0
لا أصدق حتى أن هناك تكملة لهذا!,0
وهذا هو بالضبط سبب إعطائي هذه المراجعة السيئة!,0
كوني طفلة في التسعينيات ، لقد استمتعت حقًا بهذا العرض ويمكنني أن أقول بكل فخر إنني استمتعت بوقتي الكبير وحتى أكثر من الرسوم الكرتونية الكلاسيكية لـ WB. ,1
لكن Tiny Toons حافظت على أجواء التسعينيات وقدمت واحدة من أكثر الرسوم الكرتونية المضحكة والمضحكة التي تم الاستخفاف بها على الإطلاق. ,1
الذكريات غامضة ولكن لا يمكنني إلا أن أقول إنني استمتعت بكل حلقة ومنتج متعلق بالعرض. ,1
من السهل أن تجعلني أي رسوم متحركة أخرى أضحك بطريقة رقيقة (قبل الدخول في المسلسلات الكوميدية المظلمة الموجهة للمراهقين). ,1
كانت جميع الشخصيات مضحكة وتتميز بخصوصية عدم وجود شخصية رئيسية حقيقية. ,1
كل شخصية كانت مرحة وتستحق أن تكون رائدة. ,1
كان كل عنصر في هذه القصة مبالغًا فيه بشكل مفرط ومفتكر لدرجة أنه كان من المؤلم الجلوس فيه. ,0
يبدو أن سطورها قد تمت كتابتها من قبل خمسة عشر عامًا على الرغم من أنها تحاول بصعوبة شديدة أن تبدو كما لو كنت تعرف حقًا أن فتاة تبلغ من العمر خمسة عشر عامًا تعرفها جيدًا ...
يتمتع Perabo بمستوى طاقة لطيف ومن الواضح أنه مريح جدًا أمام الكاميرا. ,1
ببساطة لا يوجد عذر لشيء سيئ الأداء 0
شاهدت هذا الفيلم واعتقدت انه فيلم غبي.,0
ما هو أكثر غباءًا هو من كان يعتقد أنه يجب أن يكون هناك بركان في لوس أنجلوس؟ ,0
لأكون صادقًا معك هذا هراء لا يُصدق وحماقة جدًا. ,0
في الختام لن أزعجني بهذا الفيلم لأن بركانًا في لوس أنجلوس ما هو إلا هراء 0
خط القصة فظيع! ,0
إنه فقط مؤلم!,0
واللهجات سيئة للغاية! ,1
هناك أيضًا نفاق كاف في هذا الفيلم ليجعلني أتقيأ. ,0
لا تضيعوا وقتكم في مشاهدة هذا الفيلم الهراء الذي لم يتم بحثه. ,0
أعتقد أن لعبة Pitch Black تم عملها بشكل جيد. ,1
الشخصيات مثيرة للاهتمام وتريد معرفة المزيد عنها كلما طالت مدة الفيلم وأعتقد أن الناس سيتفاجئون بمن يصنعه ومن لا يصنعه.,1
اذهب وشاهده! ,1
حذف مشاهدة هذا. ,0
مضحك جدا! ,1
تقييمي: 3 فقط من 10. ,0
الشخصيات مثيرة للاهتمام وأنت تهتم بهم حقًا. ,1
كلاسيكية فورية مع موسيقى تصويرية رائعة وأغنية جذابة خلال الاعتمادات النهائية. ,1
لا تفوتها. ,1
هذا عمل بارع في صناعة الأفلام مع العديد من الموضوعات التي تغلي ببطء وتغلي في بعض الأحيان في هذه الثآليل وكل دراسة عن سنوات الحرب البوهيمية التي عاشها الشاعر والتي امتدت إلى القصف الجوي للندن والهدوء الخارجي لمنتجع ويلزي الساحلي - الحدود الفاصلة بين شهوة الصداقة والحب والتفاني في الفن والخبرة مقابل الاهتمامات العملية الغيرة والتنافس والجبن والأنانية مقابل البطولة والتضحية بالنفس وغير ذلك. ,1
سيناريو دقيق وناضج يشير إلى التركيز الدرامي أحيانًا على التوترات الأساسية التي يتم تقديمها بشكل جيد من خلال العروض المثالية (بصرف النظر عن الابتسام الغريب غير المناسب الذي تكون كيرا نايتلي عرضة له على الرغم من أنه ربما يكون تحت التوجيه هذه المرة كما تذكره الشخصيات الأخرى غالبًا). ,1
ولكن قبل كل شيء ، فإن التكوين المرئي الرائع لكل لحظة مع الاستخدام المبتكر والأنيق لزاوية الكاميرا المقربة والإضاءة بما في ذلك لقطات فيلم المنزل الزائفة النقطية أمر مدهش وممتع. ,1
من الجميل دائمًا النظر إلى برتولوتشي ولكن العلاقات هنا أكثر إقناعًا والسرد أكثر جاذبية من بعض أعمال السيد. ,1
تم إهدار الفرضية الأساسية نظرًا لتهميشها بسبب التركيز الذي لا يمكن تفسيره على طاقم الفيلم الوثائقي. ,0
بغض النظر عن فشل الفيلم في معظم المستويات. ,0
تجنب بأي ثمن. ,0
لقد شاهدت هذا الفيلم خلال عيد الميلاد وكان فيلمًا رائعًا! ,1
اعتقدت أن إيرول فلين كان بارعًا في دور كستر وأصبح منذ ذلك الحين ممثلي المفضل! ,1
تمثيله إلى جانب أوليفيا دي هافيلاند كان رائعًا والنهاية كانت رائعة!,1
كنت أعرف دائمًا أن إيرول فلين كان ممثلًا لامعًا لأنه كان الممثل المفضل لدى والدي ، وقد نشأت وأنا أشاهد أفلامه عندما كنت طفلاً.,1
لكن لم أدرك مدى روعته حقًا إلا بعد أن شاهدت هذا الفيلم. ,1
سأقدم هذا الفيلم 10 من 10! ,1
أعلم أن Jim O'Connor كان نشيطًا جدًا ولا يمكن لأحد أن يكون مثله ولكن جورج كان مملًا. ,0
لا يبدو أنه يريد الاستضافة حقًا ؛ أصواته كانت رتيبة ولم تتورط مع الضيوف.,0
فيلم تشويق صغير جميل من Hitchcock مع الكثير من الخدع اللطيفة المحيطة بجاسوس مقتول وطفل مخطوف وكنيسة سيئة مؤامرة أجنبية وبعض خبراء التحنيط العشوائيين. ,1
جيمي ستيوارت هو بطل عظيم لهيتشكوك كما كان دائمًا ، القصة ممزقة إلى ذروتها الرائعة في وظيفة بالسفارة ، لكنها تفتقر إلى الخطر الكبير الذي يمثله فيلم هيتشكوك الأصلي ذي الميزانية المنخفضة بالأبيض والأسود. ,1
ومع ذلك ، هناك فيلم رائع آخر من اسطبل السيد العظيم. ,1
يجب أن أقول أن هذا الفيلم تم إنتاجه بشكل ممتاز ويتصدر التصنيفات كفيلم خيال علمي نموذجي!,1
تم إنتاجه ببراعة بواسطة أحد أفضل منتجي Sci-fi Scot Vandiver! ,1
لكنها مع ذلك مسلية. ,1
إنه نوع من الأفلام المخيفة ومن الممتع مشاهدتها. ,1
بالكاد توجد لحظة مملة في الفيلم وهناك الكثير من الأجزاء المضحكة. ,1
طاقم الممثلين دائمًا ما يكون مسليًا كالمعتاد. ,1
عموما فرحة!,1
هذا الفيلم مروع للغاية لدرجة أنه لا يمكن حتى إنشاؤه. ,0
يفتقر الفيلم إلى أي مخاوف أو توتر حقيقي ، وبعض المصطلحات الطبية المستخدمة في جميع أنحاء الفيلم غير ملائمة إلى حد ما على أقل تقدير ، وأقول ذلك بصفتي مصابًا بمرض السكر الذي يعتمد على الأنسولين. ,0
أقل ما يقال عن التمثيل كان ذلك أفضل.,0
يقوم هذا الفيلم بعمل ممتاز في الكشف عن تعقيد المهمة والتحديات الهائلة التي تواجه جنوب إفريقيا. ,1
أعتقد أن كل شخص يجب أن يشاهد هذا الفيلم لأنني أعتقد أن قلة من الناس خارج جنوب إفريقيا يفهمون ماضيه وما يجري في عملية الحقيقة والمصالحة. ,1
لا شيء أقل من التصوير الفوتوغرافي / التصوير السينمائي الرائع في هذا الفيلم. ,1
التمثيل رائع ، حيث يتم نسج القصص معًا بسلاسة والكلاب رائعة ............. يجب استئجار منظر أو مشاهدة. ,1
لا تخافوا من الترجمة ........ يستحق القليل من العلاج النفور 10 / 10،1
أداء ممتاز. ,1
لا يزال هناك ممثلون جيدون في الجوار! ,1
أيضًا الإخراج والتصوير الرائع. ,1
حقيقي جدًا لشكسبير و "ضروري" لجميع محبي شكسبير. ,1
ماكبث (جايسون كونري) دفعني إلى البكاء مع مونولوجه الأخير (خارج شمعة قصيرة) أعطى مجال الانحلال الأخلاقي والقوى المظلمة وجهًا بشريًا مما يجعله أكثر إثارة للاهتمام. ,1
هيلين باكسينديل هي سيدة ماكبث ذات مصداقية كبيرة ويمكن أن تكون مبتهجة للغاية في بعض الأحيان وأحيانًا تبدو كفتاة شقية ولكنها مميتة في ذوقها للدم والشر. ,1
إذا كنت تحب الموت والانحلال وكلمات شكسبيرز .. فهذه هي واحدة .. 1
هذا تعديل ذكي ومبهج لكتاب دكتور سوس الذي تم تحريكه ببراعة بواسطة أرقى UPA ويستحق تمامًا جائزة الأوسكار. ,1
يجب الإشارة بشكل خاص إلى درجة الموسيقى الرائعة والمؤثرات الصوتية التي تعد عنصرًا أساسيًا في المساعدة على جعل هذا الكارتون كرتونيًا ممتعًا ولا يُنسى. ,1
ومع ذلك ، فقد صنع بول شريدر فيلمًا رائعًا ومعقدًا عن ميشيما. ,1
ومن الجدير بالذكر أيضًا التصوير السينمائي الملون الجميل لجون بيلي وتصميم الإنتاج الرائع والأزياء التي صممها إيكو إيشيوكا التي واصلت أداء الأزياء التي لا تُنسى لدراكولا كوبولا والتي حصلت على أوسكار عن جدارة.
حتى لو سمحنا بقيم الإنتاج الضعيفة للوقت (1971) والشكل (نوع من السلسلة الصغيرة) فهذا هو baaaaaad. ,0
ما لم تكن قد خرجت لتجمع بصريًا كل الأفلام المتبقية من أعمال أوستن ، يمكنك تخطي هذا الفيلم. ,0
إذا شاهدته ، فهناك عزاء صغير: تقوم الممثلات اللواتي يلعبن دور أخوات آن بعمل رائع مع أدوارهن. ,1
انها ليست جيدة. ,0
الحديث عن الموسيقى هو أمر لا يطاق وغير محتمل. ,0
ثم أسقط الفيلم الكرة. ,0
هذا فيلم مذهل. ,1
الخام والمتحرك بسلاسة. ,1
لقد شعرت وكأنها مسرحية ذكية مؤثرة للغاية (ولكن بدون الشعور المسرحي المفرط الذي ينتاب المرء بالفعل من مشاهدة الناس على خشبة المسرح) والذي يلعب على رعب الجميع من كذبة بيضاء تتصاعد إلى عواقب وخيمة.,1
كل اللاعبين الأساسيين مذهلون. ,1
توم ويلكينسون حطم قلبي في النهاية ... وحكم الجميع على مقدار التحسس من المناديل والأيدي التي تصعد إلى الوجوه بين الذكور والإناث على حد سواء. ,1
انتصر جوليان فيلوز مرة أخرى. ,1
إنه كنز وطني. ,1
اذهب وشاهده! ,1
هذا فيلم ممتاز. ,1
كانت المشاهد الجوية متقنة. ,1
كان أيضًا التوازن الصحيح بين الحرب والحب. ,1
يعطي الفيلم معنى لعبارة لم يدين كثيرون بهذا القدر في تاريخ الصراع البشري إلى قلة قليلة. ,1
Kris Kristoffersen جيد في هذا الفيلم ويحدث فرقًا حقًا.,1
فيلم جيد لمخرج عظيم! ,1
إنه بالتأكيد أحد أفضل الأفلام الوثائقية التي شاهدتها وهو يبحث في العلاقات الأسرية والزواج.,1
هناك العديد من أخطاء الاستمرارية: علق مستخدم آخر على سيارات مختلفة في المرآب نظارات جو ... أكثر ما جلب لي هو حقيقة أن تكوين شعر وجه جو يبدو أنه يتغير من مشهد إلى آخر.,0
هذا مجرد فيلم رائع. ,1
10 من أصل 10 نجوم ,1
لا أستطيع أن أرى كيف يمكن أن يكون هذا الفيلم مصدر إلهام لأي شخص ليخرج أو يتغلب على الخوف والرفض. ,0
إنه أمر سيء للغاية ، إنه يستحق المشاهدة لهذا السبب فقط. ,0
حديقة العقوبة هي قطعة سينمائية رائعة. ,1
صُورت في صحراء جنوب كاليفورنيا مستخدماً أسلوبه الوثائقي المزيف ، ابتكر واتكينز فيلمًا لا مثيل له. ,1
هذا واحد من أكثر أفلام بيتر واتكينز التي يمكن الوصول إليها. ,1
أنصحك بالبحث عنها ,1
لن تندم على ذلك! ,1
موصى به بشدة A +,1
حسنًا ... فقط إذا واصلت التفكير في مدى سوء الأمر. ,0
إنها قطعة قمامة مجوفة جوفاء متواضعة ويمكن التنبؤ بها. ,0
إنها حالة "سيئة للغاية ومضحكة". ,0
) يلعب أداء سيئ للغاية دور أنجيلا بينيت ، خبيرة الكمبيوتر التي تعيش في المنزل طوال الوقت. ,1
فيلم عن لاشيء مجرد ذريعة لعرض مشاهد أكشن سخيفة.,0
كم هي فظيعة! ,0
لكنها ما زالت ممثلة سيئة تكرر حركات وجهها الآلي في كل صورة من صورها.,0
النتائج الجيدة مخزية. ,0
احذف هذا الفيلم من عقلك! ,0
أحد أسوأ العروض على الإطلاق. ,0
سيبدأ العرض بتعليقات ذكية على بعضها البعض ستكون بعيدة تمامًا عن الحائط وغير مبررة. ,0
كان المهوس بالكمبيوتر السمين أمرًا لا يُصدق ، حيث قام الكتاب المقدس بضرب الفتاة السيئة الحمار من هؤلاء الممثلين ؟؟؟ ,0
لم أسمع بأي منهم باستثناء كول الذي كان مذهلاً تمامًا في الجزء 0
في كل مرة يفتح فيها فمه تتوقع أن تسمع أنك ترى أطفالًا ... سحب القابس كان بمثابة قتل رحمة لهذا العرض الرهيب.,0
كانت القصص لا تصدق مثل الممثلين. ,0
سيكون Lame أفضل طريقة لوصفه. ,0
